invoice_id,payment_id,payment_date,payment_amount,payment_method
INV112573,P112520,2025-03-09,8488.0,Check
INV105666,P112521,2024-11-13,6886.0,Wire
INV100172,P112522,2025-01-11,19688.0,ACH
INV100639,P112523,2024-04-20,3085.0,Check
INV117451,P112524,2025-01-28,7126.0,ACH
INV114627,P112525,2024-11-30,11581.0,ACH
INV118671,P112526,2024-04-26,13483.0,Wire
INV113018,P112527,2024-02-03,5218.0,Check
INV105065,P112528,2024-10-29,14789.0,ACH
INV109335,P112529,2024-08-12,15860.0,Wire
INV101548,P112530,2025-02-21,11886.0,ACH
INV107435,P112531,2024-07-25,2448.5,ACH
INV115624,P112532,2024-12-15,8567.0,Check
INV110932,P112533,2024-11-24,5141.0,Check
INV110024,P112534,2024-08-24,15537.0,Check
INV115919,P112535,2024-05-28,9695.0,Check
INV116771,P112536,2025-01-30,21584.0,Check
INV111878,P112537,2025-02-01,7786.0,ACH
INV108919,P112538,2024-10-05,24207.0,ACH
INV119059,P112539,2024-09-14,20527.0,ACH
INV114302,P112540,2024-04-08,10362.0,ACH
INV108418,P112541,2024-12-07,24494.0,ACH
INV109026,P112542,2024-12-27,11135.0,Wire
INV102486,P112543,2024-09-29,19045.0,Wire
INV109322,P112544,2024-01-31,20134.0,Wire
INV109582,P112545,2024-03-20,6701.0,ACH
INV117313,P112546,2024-12-26,6921.0,ACH
INV110713,P112547,2024-03-14,9418.0,Check
INV112282,P112548,2024-02-23,4675.0,ACH
INV115257,P112549,2024-08-02,3932.0,Check
INV108257,P112550,2024-02-27,4746.0,ACH
INV112467,P112551,2024-05-04,8887.5,ACH
INV119567,P112552,2025-01-17,8912.0,Check
INV116552,P112553,2024-09-10,350.0,ACH
INV102024,P112554,2024-04-09,23321.0,Wire
INV101872,P112555,2024-07-13,7328.5,ACH
INV100354,P112556,2024-12-03,11243.0,Check
INV105360,P112557,2024-07-04,5536.0,Check
INV114196,P112558,2025-01-19,19653.0,Wire
INV115371,P112559,2024-05-08,22224.0,Check
INV101164,P112560,2025-01-22,2897.0,Wire
INV118041,P112561,2024-11-27,16059.0,ACH
INV118773,P112562,2024-09-10,24101.0,Check
INV103395,P112563,2024-02-22,23270.0,Check
INV114912,P112564,2024-03-15,9009.0,ACH
INV115220,P112565,2024-10-20,22748.0,Wire
INV103127,P112566,2024-06-01,10598.0,ACH
INV109694,P112567,2024-11-30,10882.0,ACH
INV108501,P112568,2024-11-20,22234.0,ACH
INV113915,P112569,2024-08-23,8350.0,Check
INV109383,P112570,2024-09-18,7483.0,Check
INV107160,P112571,2024-05-27,10867.0,ACH
INV110563,P112572,2024-05-17,14443.0,ACH
INV104354,P112573,2024-06-14,6398.0,Wire
INV117467,P112574,2025-01-19,14779.0,ACH
INV113449,P112575,2024-08-23,16400.0,Wire
INV103587,P112576,2024-04-15,23566.0,Wire
INV116926,P112577,2024-11-03,2268.0,ACH
INV116800,P112578,2024-12-27,15406.0,Wire
INV112564,P112579,2024-04-06,21214.0,Wire
INV110962,P112580,2024-07-04,23690.0,Check
INV118026,P112581,2025-03-20,7477.0,Wire
INV110185,P112582,2024-06-18,6636.0,ACH
INV100324,P112583,2024-08-11,6817.0,ACH
INV107890,P112584,2025-03-03,2656.0,Check
INV105171,P112585,2025-01-25,1191.0,ACH
INV105648,P112586,2024-07-17,24664.0,ACH
INV106743,P112587,2024-04-19,21861.0,Wire
INV107398,P112588,2024-07-20,11501.0,Wire
INV103209,P112589,2024-12-25,5504.0,ACH
INV111267,P112590,2024-11-27,10020.0,Check
INV112097,P112591,2024-03-25,10739.5,Wire
INV118206,P112592,2024-07-31,11650.0,ACH
INV114606,P112593,2024-07-21,2396.0,Wire
INV104752,P112594,2024-05-31,11010.0,Wire
INV108879,P112595,2024-02-16,19806.0,ACH
INV111356,P112596,2024-11-11,16602.0,ACH
INV102379,P112597,2024-03-14,3772.0,Check
INV116738,P112598,2024-06-04,6201.0,Check
INV114614,P112599,2024-10-10,7615.0,ACH
INV112361,P112600,2024-03-31,7092.0,Wire
INV108021,P112601,2024-07-01,16703.0,Wire
INV118722,P112602,2024-05-26,22162.0,Wire
INV106658,P112603,2025-01-25,1929.0,Wire
INV118499,P112604,2024-03-05,8729.0,Wire
INV108177,P112605,2025-03-24,887.0,ACH
INV111620,P112606,2024-07-27,3449.0,Check
INV107857,P112607,2024-07-25,20773.0,Check
INV104421,P112608,2024-08-16,1527.0,Check
INV101101,P112609,2024-10-14,6214.0,ACH
INV115212,P112610,2024-11-23,11437.0,Wire
INV113190,P112611,2024-02-21,16286.0,Check
INV108609,P112612,2024-12-05,15329.0,Wire
INV108061,P112613,2024-04-25,21490.0,Wire
INV103250,P112614,2025-01-11,15007.0,ACH
INV112601,P112615,2024-07-21,9949.0,Check
INV112332,P112616,2025-01-29,12699.0,Wire
INV103557,P112617,2024-12-26,7286.0,Wire
INV100709,P112618,2024-08-09,2575.0,Wire
INV100118,P112619,2025-02-17,8865.0,Check
INV110214,P112620,2025-03-02,9980.5,Check
INV104598,P112621,2024-06-24,6307.0,ACH
INV102042,P112622,2024-06-11,2559.0,Check
INV107419,P112623,2024-07-02,18487.0,ACH
INV106130,P112624,2025-03-24,10152.0,Wire
INV118760,P112625,2024-11-08,8981.0,ACH
INV100317,P112626,2024-10-09,2740.0,Wire
INV113755,P112627,2024-06-13,7168.0,Check
INV105315,P112628,2025-02-24,15980.0,ACH
INV116995,P112629,2024-02-08,21718.0,Check
INV106606,P112630,2024-06-26,2717.0,Check
INV118971,P112631,2024-10-01,15356.0,ACH
INV105003,P112632,2024-02-10,3343.0,ACH
INV106523,P112633,2024-10-23,15120.0,Check
INV109573,P112634,2024-03-30,2558.5,Check
INV114421,P112635,2024-10-29,16479.0,Check
INV104273,P112636,2024-09-14,17593.0,Check
INV105739,P112637,2024-04-06,9855.0,Wire
INV118387,P112638,2024-03-15,9973.0,Check
INV105470,P112639,2024-12-03,10300.0,Wire
INV105816,P112640,2024-08-12,8500.0,ACH
INV114432,P112641,2024-12-04,7296.0,Check
INV100087,P112642,2024-11-28,14774.0,ACH
INV107630,P112643,2024-06-18,4460.5,Wire
INV104163,P112644,2024-11-01,4130.0,Check
INV103382,P112645,2024-11-07,7744.5,Wire
INV110917,P112646,2024-02-29,6135.5,ACH
INV100403,P112647,2024-08-05,4134.0,ACH
INV104911,P112648,2024-03-14,10690.0,Wire
INV111542,P112649,2024-10-05,22855.0,Check
INV111422,P112650,2025-03-03,17823.0,Check
INV109365,P112651,2024-06-01,19818.0,Wire
INV102765,P112652,2024-06-16,2240.5,Wire
INV106378,P112653,2024-07-28,609.0,Wire
INV102241,P112654,2024-06-06,2121.0,Wire
INV114697,P112655,2024-09-13,946.5,Wire
INV103483,P112656,2024-06-05,17529.0,ACH
INV116098,P112657,2025-02-13,5751.0,Wire
INV106310,P112658,2025-02-26,7928.0,Wire
INV109219,P112659,2024-03-27,5287.0,Wire
INV110397,P112660,2024-12-26,758.0,Wire
INV114233,P112661,2024-10-19,11947.0,ACH
INV105517,P112662,2024-12-15,7828.0,Wire
INV102436,P112663,2024-06-14,2895.0,Wire
INV104689,P112664,2025-01-07,20217.0,Wire
INV102594,P112665,2024-05-01,2079.0,ACH
INV109470,P112666,2025-03-18,5701.0,Wire
INV113378,P112667,2024-12-06,1112.0,Check
INV106856,P112668,2025-02-04,8243.0,ACH
INV115604,P112669,2024-09-12,6692.0,Check
INV118861,P112670,2024-12-25,816.0,Check
INV106654,P112671,2025-03-01,8354.0,Wire
INV101425,P112672,2024-06-02,12210.5,ACH
INV105027,P112673,2024-04-21,17630.0,Check
INV105281,P112674,2024-11-27,1980.0,Check
INV115073,P112675,2024-08-05,17026.0,Check
INV101502,P112676,2024-06-25,20904.0,ACH
INV111061,P112677,2024-12-03,15256.0,Wire
INV109799,P112678,2024-07-23,1010.0,Check
INV110667,P112679,2025-02-12,12853.0,Wire
INV118586,P112680,2024-11-07,7661.0,ACH
INV100678,P112681,2024-10-05,22245.0,Check
INV106673,P112682,2025-02-12,12102.5,Check
INV105851,P112683,2024-02-06,4807.0,ACH
INV107194,P112684,2024-10-11,4437.0,Check
INV110095,P112685,2024-09-10,14466.0,ACH
INV113852,P112686,2025-03-12,7862.0,ACH
INV112390,P112687,2024-12-22,9938.0,ACH
INV105053,P112688,2024-04-19,19872.0,ACH
INV101850,P112689,2024-05-28,22876.0,Check
INV106522,P112690,2024-10-17,4049.0,Check
INV101070,P112691,2025-01-30,8368.0,ACH
INV113217,P112692,2024-08-26,2645.0,Check
INV106784,P112693,2025-02-23,9425.0,Check
INV110672,P112694,2024-02-24,8601.0,Wire
INV102772,P112695,2024-12-06,1747.0,ACH
INV103392,P112696,2024-11-13,13697.0,Wire
INV101099,P112697,2024-08-10,3724.0,Check
INV107378,P112698,2024-10-05,21464.0,ACH
INV111034,P112699,2024-05-23,9166.0,Check
INV101749,P112700,2024-03-30,3051.0,Wire
INV100418,P112701,2025-02-24,7830.0,Check
INV115490,P112702,2024-08-25,17035.0,ACH
INV105819,P112703,2024-05-22,9899.0,Check
INV118213,P112704,2024-02-05,10292.0,ACH
INV110139,P112705,2024-05-04,12623.0,Wire
INV117142,P112706,2025-01-21,5906.0,ACH
INV110491,P112707,2024-07-11,23365.0,Wire
INV117918,P112708,2024-10-26,2739.0,Check
INV115692,P112709,2025-01-18,1415.0,Wire
INV119796,P112710,2024-07-24,17496.0,ACH
INV108400,P112711,2024-06-21,10499.0,ACH
INV113573,P112712,2025-02-07,5133.5,Wire
INV116361,P112713,2024-12-11,4392.0,ACH
INV111978,P112714,2024-09-20,16680.0,Wire
INV113474,P112715,2025-01-22,6828.0,Check
INV104893,P112716,2024-04-21,21924.0,Check
INV108720,P112717,2024-08-09,14524.0,ACH
INV108971,P112718,2024-05-11,14042.0,Wire
INV100722,P112719,2025-02-21,5730.0,Wire
INV105176,P112720,2024-02-12,20986.0,ACH
INV110153,P112721,2024-09-30,9369.0,Check
INV101860,P112722,2024-08-19,576.0,Check
INV118480,P112723,2024-10-03,14828.0,Wire
INV101687,P112724,2024-07-16,9505.0,Wire
INV108498,P112725,2025-02-11,8226.0,Wire
INV119091,P112726,2025-03-23,17538.0,Wire
INV101992,P112727,2024-09-15,4185.0,Check
INV110524,P112728,2024-08-05,22357.0,Wire
INV116794,P112729,2024-08-01,14827.0,ACH
INV116229,P112730,2024-09-12,2342.0,ACH
INV114492,P112731,2024-05-05,10644.5,Check
INV113935,P112732,2024-03-18,11110.0,Check
INV106117,P112733,2024-12-24,20130.0,Check
INV103459,P112734,2025-02-16,2702.5,ACH
INV113475,P112735,2024-09-12,15442.0,Check
INV106567,P112736,2024-07-21,7784.0,ACH
INV118866,P112737,2024-03-22,24313.0,Wire
INV105670,P112738,2024-03-02,2972.0,Wire
INV109296,P112739,2025-01-04,22562.0,Wire
INV114380,P112740,2024-04-02,16598.0,Check
INV102810,P112741,2024-08-10,16232.0,Wire
INV108949,P112742,2024-03-12,7278.0,Wire
INV105492,P112743,2025-01-01,14546.0,ACH
INV114171,P112744,2025-01-20,12589.0,Wire
INV112710,P112745,2025-02-04,13062.0,ACH
INV116949,P112746,2024-03-26,9510.0,Check
INV100574,P112747,2024-02-10,8286.0,Check
INV108449,P112748,2024-11-24,12246.0,Check
INV117897,P112749,2024-04-12,7637.0,Check
INV117430,P112750,2024-06-08,22854.0,ACH
INV109232,P112751,2024-10-10,23595.0,Wire
INV117933,P112752,2024-07-03,22252.0,ACH
INV115723,P112753,2024-05-27,21607.0,Wire
INV103625,P112754,2024-10-04,23515.0,ACH
INV117875,P112755,2024-04-09,6072.0,Wire
INV117353,P112756,2024-06-07,16744.0,ACH
INV119015,P112757,2024-12-11,18292.0,Wire
INV108695,P112758,2025-01-22,13650.0,Check
INV106354,P112759,2024-10-31,12412.5,Wire
INV110514,P112760,2024-06-07,15835.0,ACH
INV116557,P112761,2024-08-01,18361.0,Wire
INV100848,P112762,2024-11-27,7282.0,Wire
INV102248,P112763,2024-05-05,22797.0,ACH
INV105616,P112764,2025-02-08,22018.0,ACH
INV108564,P112765,2025-02-18,1082.0,ACH
INV118978,P112766,2024-04-01,4753.5,Check
INV116890,P112767,2025-02-16,17981.0,Wire
INV108118,P112768,2025-02-12,22126.0,Wire
INV105303,P112769,2024-04-17,24954.0,ACH
INV104052,P112770,2025-03-06,17723.0,ACH
INV112129,P112771,2024-02-08,20444.0,ACH
INV110923,P112772,2024-03-13,24182.0,Check
INV113357,P112773,2024-03-09,5754.0,Check
INV119111,P112774,2024-02-08,4150.5,Check
INV104076,P112775,2024-02-10,13498.0,ACH
INV100997,P112776,2024-10-23,10444.0,Check
INV104332,P112777,2024-11-07,13395.0,Check
INV109368,P112778,2024-06-15,9003.0,Wire
INV111586,P112779,2024-06-15,20985.0,Wire
INV100551,P112780,2024-06-14,1281.5,Check
INV117977,P112781,2024-08-14,6000.5,ACH
INV104372,P112782,2024-10-27,635.0,Check
INV103497,P112783,2025-01-21,9726.5,ACH
INV113285,P112784,2025-01-10,20335.0,Wire
INV112836,P112785,2025-03-23,7495.0,ACH
INV108032,P112786,2024-12-28,22766.0,Check
INV101407,P112787,2025-01-12,14434.0,Check
INV115314,P112788,2024-01-31,21487.0,ACH
INV118391,P112789,2024-10-30,14893.0,ACH
INV116689,P112790,2024-02-13,13243.0,Check
INV115013,P112791,2024-10-05,14612.0,Wire
INV116146,P112792,2024-07-03,15974.0,Check
INV118844,P112793,2025-02-24,21592.0,Wire
INV100693,P112794,2024-03-22,16243.0,Check
INV110725,P112795,2024-06-05,4260.0,Check
INV105011,P112796,2024-10-28,8884.0,Wire
INV103443,P112797,2024-07-18,20144.0,ACH
INV109174,P112798,2024-11-13,23221.0,ACH
INV111501,P112799,2024-12-20,22609.0,Check
INV104175,P112800,2024-10-14,22019.0,ACH
INV104222,P112801,2024-12-18,17321.0,Check
INV108283,P112802,2024-04-10,22993.0,ACH
INV110458,P112803,2024-06-08,5046.5,Check
INV116976,P112804,2024-12-28,12365.0,Wire
INV115567,P112805,2024-06-12,2169.0,Wire
INV119351,P112806,2024-06-06,22670.0,Check
INV100261,P112807,2024-09-21,13944.0,Wire
INV119311,P112808,2024-06-17,8887.0,Check
INV111529,P112809,2025-01-02,21601.0,ACH
INV105497,P112810,2025-03-08,12395.0,ACH
INV116027,P112811,2024-07-23,15831.0,ACH
INV104016,P112812,2024-04-08,8329.0,Check
INV103626,P112813,2024-08-17,16053.0,Check
INV115009,P112814,2024-07-26,19119.0,Check
INV100445,P112815,2024-09-20,19046.0,Wire
INV106752,P112816,2025-03-03,10864.0,Wire
INV105111,P112817,2024-10-15,23144.0,ACH
INV103555,P112818,2025-02-21,18826.0,Wire
INV110386,P112819,2024-11-14,11661.0,Wire
INV107338,P112820,2024-03-07,23716.0,Wire
INV103367,P112821,2024-05-07,7698.0,Wire
INV118382,P112822,2024-11-07,7510.5,ACH
INV111059,P112823,2024-06-06,22399.0,ACH
INV102526,P112824,2025-03-01,12873.0,ACH
INV116303,P112825,2024-04-13,8290.0,Wire
INV113578,P112826,2024-03-13,1186.0,ACH
INV116519,P112827,2024-02-26,16013.0,Wire
INV101168,P112828,2025-01-21,2767.0,Wire
INV104144,P112829,2024-06-07,15767.0,Wire
INV107892,P112830,2024-11-01,4291.0,Check
INV108276,P112831,2024-02-17,7697.0,Wire
INV103149,P112832,2024-09-25,15655.0,Check
INV114795,P112833,2024-06-12,5002.0,Wire
INV100880,P112834,2024-08-16,11876.5,Check
INV106747,P112835,2024-12-21,609.0,Wire
INV109408,P112836,2025-01-13,1531.5,Check
INV107572,P112837,2024-10-17,5822.0,Check
INV119573,P112838,2025-01-28,23845.0,Wire
INV101467,P112839,2024-05-20,3492.0,Wire
INV108154,P112840,2024-09-29,14963.0,ACH
INV117138,P112841,2024-07-24,4693.5,Check
INV106537,P112842,2024-08-12,12832.0,Check
INV112153,P112843,2025-01-04,18398.0,ACH
INV100452,P112844,2024-12-20,22017.0,Wire
INV112518,P112845,2024-05-26,2874.0,Check
INV118514,P112846,2024-05-26,13526.0,ACH
INV104137,P112847,2024-02-07,12143.5,Check
INV103039,P112848,2025-02-12,8327.0,ACH
INV104150,P112849,2024-10-06,10190.0,Check
INV113777,P112850,2024-08-10,735.0,Check
INV113541,P112851,2025-03-24,8240.0,Check
INV116596,P112852,2024-06-10,2727.0,Wire
INV100579,P112853,2024-08-14,24116.0,Wire
INV106571,P112854,2024-02-08,23385.0,Check
INV112024,P112855,2024-09-14,12255.0,Wire
INV107467,P112856,2024-03-17,8105.5,Wire
INV117186,P112857,2024-04-27,24687.0,ACH
INV114703,P112858,2025-03-12,19331.0,Wire
INV100867,P112859,2024-04-21,23833.0,Wire
INV116548,P112860,2025-02-06,14961.0,Check
INV104157,P112861,2024-09-30,22920.0,Wire
INV106349,P112862,2024-06-17,2765.0,Wire
INV114081,P112863,2024-04-24,24947.0,Wire
INV117140,P112864,2024-08-20,7672.0,Check
INV100402,P112865,2024-02-29,17345.0,Check
INV104428,P112866,2024-03-19,2067.0,ACH
INV110276,P112867,2025-01-24,24433.0,Check
INV103057,P112868,2025-01-21,19747.0,ACH
INV110190,P112869,2024-06-26,18057.0,ACH
INV107060,P112870,2024-02-18,18379.0,Wire
INV100164,P112871,2025-02-25,20542.0,Wire
INV116420,P112872,2024-09-21,9441.0,Wire
INV110390,P112873,2025-02-16,8035.0,Check
INV112494,P112874,2024-07-31,22584.0,ACH
INV111347,P112875,2024-10-21,9280.5,Check
INV112212,P112876,2024-11-06,10847.0,Check
INV103317,P112877,2024-03-11,12850.0,Check
INV112118,P112878,2024-02-03,2581.0,ACH
INV107865,P112879,2024-05-14,23713.0,Wire
INV114470,P112880,2024-06-29,13468.0,ACH
INV112126,P112881,2024-07-01,1382.0,Wire
INV106851,P112882,2024-08-23,5875.0,Check
INV101847,P112883,2025-03-04,20624.0,ACH
INV117828,P112884,2024-03-09,11497.0,Wire
INV101334,P112885,2024-02-20,7174.0,Check
INV108779,P112886,2025-01-14,19716.0,ACH
INV118835,P112887,2024-04-29,12335.5,Wire
INV116643,P112888,2024-05-21,24774.0,ACH
INV108945,P112889,2024-02-22,3178.0,Wire
INV111256,P112890,2024-11-29,8844.0,ACH
INV118679,P112891,2024-05-09,11554.0,ACH
INV106997,P112892,2024-05-01,2974.0,Check
INV100706,P112893,2025-02-02,23696.0,Wire
INV103491,P112894,2025-03-01,2111.0,Wire
INV104573,P112895,2025-01-19,13817.0,ACH
INV116625,P112896,2024-08-20,13801.0,ACH
INV107706,P112897,2024-10-17,21654.0,ACH
INV107054,P112898,2024-04-05,8161.0,Wire
INV105580,P112899,2025-01-26,16064.0,ACH
INV119228,P112900,2024-03-16,14726.0,Check
INV103151,P112901,2025-03-23,15586.0,Check
INV106617,P112902,2024-08-30,611.0,Wire
INV104784,P112903,2024-12-28,15242.0,Wire
INV111991,P112904,2024-04-22,23035.0,ACH
INV104022,P112905,2024-05-06,22717.0,Check
INV114513,P112906,2024-06-12,24410.0,Wire
INV109266,P112907,2024-05-18,13097.0,Check
INV102607,P112908,2024-09-14,1825.0,Wire
INV116705,P112909,2024-07-22,9767.0,Wire
INV111630,P112910,2024-10-11,21317.0,ACH
INV109118,P112911,2024-06-29,12250.0,Wire
INV111502,P112912,2024-02-22,21063.0,Check
INV115877,P112913,2025-01-25,22190.0,Wire
INV102429,P112914,2025-02-21,2882.0,Check
INV100246,P112915,2024-06-02,8461.0,ACH
INV103815,P112916,2025-02-19,20319.0,Check
INV113727,P112917,2024-03-11,12799.0,ACH
INV117932,P112918,2025-01-29,1150.5,ACH
INV109089,P112919,2024-11-07,2371.0,ACH
INV102262,P112920,2024-02-28,5417.0,Wire
INV110438,P112921,2025-03-14,10163.0,Wire
INV100835,P112922,2024-05-28,22616.0,Check
INV108624,P112923,2024-08-15,15117.0,ACH
INV115806,P112924,2024-06-08,5052.0,Wire
INV101173,P112925,2024-03-05,660.0,Wire
INV119800,P112926,2024-02-11,20202.0,ACH
INV106437,P112927,2024-04-23,7428.0,Check
INV114999,P112928,2024-10-11,23807.0,Wire
INV112848,P112929,2024-05-21,10847.5,Wire
INV119067,P112930,2024-12-14,23433.0,Wire
INV115718,P112931,2024-05-12,24862.0,Check
INV105289,P112932,2024-05-16,15373.0,ACH
INV115726,P112933,2024-11-05,22368.0,Check
INV108098,P112934,2024-06-03,3502.5,Check
INV104951,P112935,2025-02-07,22366.0,Wire
INV100250,P112936,2024-04-29,22576.0,Check
INV115162,P112937,2024-02-11,20645.0,Check
INV107952,P112938,2024-10-02,8056.0,ACH
INV119805,P112939,2025-02-03,7904.0,Wire
INV107334,P112940,2024-09-10,10141.5,ACH
INV102793,P112941,2024-05-13,3415.0,Wire
INV113244,P112942,2024-02-23,13930.0,Wire
INV113289,P112943,2025-01-09,4706.0,ACH
INV107795,P112944,2024-10-08,17809.0,ACH
INV118526,P112945,2025-02-01,1428.0,ACH
INV103407,P112946,2024-04-24,17845.0,Check
INV119870,P112947,2024-11-02,23006.0,ACH
INV111291,P112948,2024-09-24,24736.0,ACH
INV108625,P112949,2025-02-14,15404.0,ACH
INV116374,P112950,2025-01-06,11018.0,ACH
INV107422,P112951,2024-03-11,3247.0,Check
INV108963,P112952,2024-08-01,5535.0,Check
INV101997,P112953,2024-06-08,7557.0,ACH
INV104200,P112954,2024-05-17,5813.0,ACH
INV116076,P112955,2024-11-09,12337.0,Check
INV117242,P112956,2024-09-14,11704.0,Wire
INV111326,P112957,2024-03-22,6830.0,Check
INV105629,P112958,2024-08-10,14351.0,Wire
INV104002,P112959,2025-03-15,16737.0,ACH
INV119810,P112960,2024-12-22,12025.0,ACH
INV104753,P112961,2024-12-20,22190.0,Check
INV119025,P112962,2025-01-10,12257.0,ACH
INV116123,P112963,2024-10-25,9726.0,Wire
INV117890,P112964,2024-03-11,4393.0,Wire
INV104196,P112965,2024-09-05,4015.0,Check
INV109635,P112966,2025-03-06,15418.0,Check
INV103681,P112967,2025-02-27,1129.0,Check
INV103019,P112968,2024-02-12,13279.0,Wire
INV104310,P112969,2025-02-11,1108.0,Wire
INV107448,P112970,2024-06-29,11413.0,Wire
INV113300,P112971,2024-11-03,5951.0,Wire
INV103985,P112972,2024-09-12,3836.0,Wire
INV114936,P112973,2024-06-15,1356.0,Check
INV109205,P112974,2024-03-26,1433.0,ACH
INV119229,P112975,2024-08-02,9274.0,Wire
INV102569,P112976,2024-10-30,11214.0,Wire
INV104402,P112977,2024-03-05,4791.5,ACH
INV104277,P112978,2024-10-02,2487.0,ACH
INV103666,P112979,2024-12-05,12250.0,ACH
INV108412,P112980,2025-03-25,23165.0,Wire
INV119910,P112981,2024-02-04,9088.5,Check
INV102446,P112982,2024-07-17,20244.0,ACH
INV106821,P112983,2024-08-05,9570.5,ACH
INV113063,P112984,2024-10-22,9914.0,ACH
INV106520,P112985,2024-06-20,4931.0,ACH
INV117003,P112986,2025-01-01,13914.0,Wire
INV117569,P112987,2024-11-18,7394.0,Check
INV108959,P112988,2024-03-21,5843.0,Check
INV103172,P112989,2024-08-31,23032.0,Check
INV101223,P112990,2025-02-19,7672.0,Check
INV113801,P112991,2025-01-05,13458.0,Wire
INV112358,P112992,2024-11-28,2440.0,Check
INV100544,P112993,2025-01-05,3337.0,Wire
INV101204,P112994,2025-03-09,1848.5,ACH
INV114825,P112995,2024-02-19,4617.0,ACH
INV108613,P112996,2024-03-12,19144.0,Wire
INV109257,P112997,2024-09-03,19509.0,Check
INV107242,P112998,2024-06-03,8783.0,ACH
INV102637,P112999,2024-06-15,14501.0,Wire
INV108761,P113000,2024-07-17,7424.5,Wire
INV113458,P113001,2024-07-23,14622.0,ACH
INV101388,P113002,2024-08-22,16188.0,ACH
INV118118,P113003,2024-09-11,14838.0,Wire
INV118738,P113004,2024-07-28,1682.5,ACH
INV100877,P113005,2024-08-11,20162.0,Check
INV110721,P113006,2024-02-09,17812.0,Check
INV108388,P113007,2024-04-29,6606.0,ACH
INV100098,P113008,2024-10-24,5153.0,ACH
INV111575,P113009,2025-03-18,20880.0,ACH
INV104379,P113010,2025-02-01,640.0,Check
INV111957,P113011,2024-08-02,6706.0,Wire
INV102803,P113012,2025-01-25,872.0,Check
INV111189,P113013,2024-11-12,3903.0,Check
INV103908,P113014,2024-02-19,12076.5,Check
INV110763,P113015,2025-02-28,7155.5,Wire
INV107688,P113016,2024-04-19,6679.0,ACH
INV113987,P113017,2024-11-17,14945.0,ACH
INV106496,P113018,2024-06-28,6602.5,Wire
INV118638,P113019,2024-03-16,18515.0,Check
INV108447,P113020,2024-04-11,9608.0,ACH
INV119595,P113021,2024-06-26,17801.0,Wire
INV108075,P113022,2024-11-20,706.0,Wire
INV106964,P113023,2024-06-27,5720.0,ACH
INV106479,P113024,2024-03-26,2230.0,Wire
INV104711,P113025,2024-09-22,18182.0,Wire
INV117256,P113026,2024-07-06,24151.0,ACH
INV113054,P113027,2024-10-23,21491.0,ACH
INV112476,P113028,2024-04-27,23997.0,Wire
INV100989,P113029,2024-10-04,10814.0,Wire
INV118981,P113030,2025-01-08,4323.0,Wire
INV102682,P113031,2025-01-23,20033.0,ACH
INV114190,P113032,2025-01-27,11300.0,ACH
INV102508,P113033,2024-10-09,9112.0,Check
INV114227,P113034,2024-04-23,1647.0,Check
INV109702,P113035,2025-03-18,18182.0,Check
INV104314,P113036,2024-08-24,11460.0,ACH
INV115450,P113037,2024-09-04,17180.0,ACH
INV113890,P113038,2025-02-14,7764.0,Check
INV105356,P113039,2024-02-11,13042.0,Wire
INV106639,P113040,2024-07-28,2264.5,Check
INV105972,P113041,2024-09-01,17478.0,ACH
INV109436,P113042,2025-03-08,4457.0,Check
INV103734,P113043,2024-03-03,24023.0,ACH
INV114500,P113044,2025-03-14,19780.0,Check
INV111196,P113045,2025-02-16,21746.0,Check
INV112313,P113046,2024-06-23,11035.0,Check
INV107787,P113047,2024-07-08,765.0,Check
INV118535,P113048,2024-04-25,459.5,Wire
INV118759,P113049,2024-03-04,9225.0,Check
INV110949,P113050,2025-01-22,2941.0,ACH
INV101876,P113051,2025-02-18,9939.0,Check
INV114666,P113052,2024-12-30,11676.0,Wire
INV105262,P113053,2024-08-06,8626.0,ACH
INV108446,P113054,2024-08-27,19303.0,Check
INV114504,P113055,2024-05-18,4873.5,Wire
INV112703,P113056,2025-02-11,6317.0,ACH
INV111163,P113057,2024-08-07,7657.0,Wire
INV105159,P113058,2024-03-07,12950.0,Wire
INV118208,P113059,2024-12-16,15061.0,ACH
INV115138,P113060,2024-06-08,1401.0,Wire
INV100759,P113061,2024-05-09,9875.0,Check
INV105481,P113062,2024-02-15,793.5,Check
INV100654,P113063,2024-07-31,7844.0,ACH
INV105812,P113064,2024-04-28,9413.5,Check
INV105288,P113065,2024-03-13,16069.0,ACH
INV102892,P113066,2024-04-23,22462.0,ACH
INV118728,P113067,2025-01-30,2377.5,ACH
INV105636,P113068,2024-10-12,1686.0,ACH
INV109612,P113069,2024-07-25,1789.0,ACH
INV103044,P113070,2024-06-24,24341.0,Check
INV118250,P113071,2024-07-09,21453.0,ACH
INV110783,P113072,2024-10-08,8034.0,Check
INV108520,P113073,2025-03-04,4332.5,ACH
INV116550,P113074,2024-09-05,12324.0,ACH
INV108445,P113075,2024-12-16,8453.0,ACH
INV107318,P113076,2024-09-19,11454.0,Check
INV106159,P113077,2024-09-01,12226.0,ACH
INV114170,P113078,2024-08-03,7196.0,Wire
INV112569,P113079,2025-03-15,23903.0,Check
INV106022,P113080,2024-11-17,3603.5,Check
INV105092,P113081,2024-06-08,8454.0,Wire
INV111211,P113082,2024-05-13,2036.0,ACH
INV111221,P113083,2024-09-23,12953.0,ACH
INV118221,P113084,2024-04-25,2173.0,Wire
INV118803,P113085,2024-05-23,5296.0,Check
